PK_RamoAtividade;cd_ramo_atividade;de_ramo_atividade;Ramo_de_Atividade;divisoes;Divisao_2digitos_Cnae
37225;1811302;SERVICOS DE PREIMPRESSAO;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
10110;4751200;COMERCIO VAREJISTA DE BEBIDAS;;COMÉRCIO VAREJISTA;47
9763;4789099;CABELEIREIROS, MANICURE E PEDICURE;;COMÉRCIO VAREJISTA;47
8854;4789002;CABELEIREIROS, MANICURE E PEDICURE;;COMÉRCIO VAREJISTA;47
9860;4754701;FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS;;COMÉRCIO VAREJISTA;47
24568;4292802;INSTALACAO E MANUTENCAO ELETRICA;;OBRAS DE INFRA-ESTRUTURA;42
9869;4789002;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
24549;4222701;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;;OBRAS DE INFRA-ESTRUTURA;42
9756;4781400;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;;COMÉRCIO VAREJISTA;47
8853;4789002;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;COMÉRCIO VAREJISTA;47
19367;4520006;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
10109;4751200;ATIVIDADES DE SONORIZACAO E DE ILUMINACAO;;COMÉRCIO VAREJISTA;47
24551;4211101;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;;OBRAS DE INFRA-ESTRUTURA;42
9891;4724500;SERVICO DE PREPARACAO DE TERRENO, CULTIVO E COLHEITA;;COMÉRCIO VAREJISTA;47
9853;4782202;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;;COMÉRCIO VAREJISTA;47
24550;4211101;COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUARIO, PARTES E PECAS;;OBRAS DE INFRA-ESTRUTURA;42
10108;4713001;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;COMÉRCIO VAREJISTA;47
28317;0133404;CULTIVO DE LARANJA;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8852;4781400;COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS;;COMÉRCIO VAREJISTA;47
9781;4789008;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;;COMÉRCIO VAREJISTA;47
28337;0131800;CRIACAO DE BOVINOS PARA LEITE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
35701;2091600;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20
35435;3212400;FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;Diversos;FABRICAÇÃO DE PRODUTOS DIVERSOS;32
28339;0121101;CULTIVO DE CAFE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
22011;9329899;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;93
12954;4785799;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;;COMÉRCIO VAREJISTA;47
35860;4120400;MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORARIAS;Indústria da Construção;CONSTRUÇÃO DE EDIFÍCIOS;41
36214;5819100;COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM;Telecom;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;58
28467;0152103;CRIACAO DE ASININOS E MUARES;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
17055;8219999;AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE, EXCETO EM VEICULOS DE COMUNICACAO;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
36735;7020400;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;;ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL;70
36964;9001902;ENSINO DE MUSICA;;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;90
35287;5229002;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;52
17857;9602502;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;96
18636;4520005;OUTROS ALOJAMENTOS NAO ESPECIFICADOS ANTERIORMENTE;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
28446;0151201;CRIACAO DE EQUINOS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
37185;1813001;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
24378;4212000;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;;OBRAS DE INFRA-ESTRUTURA;42
8202;4789001;PROMOCAO DE VENDAS;;COMÉRCIO VAREJISTA;47
37184;1813001;IMPRESSAO DE LIVROS, REVISTAS E OUTRAS PUBLICACOES PERIODICAS;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
28434;0112199;CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
36846;5590602;RESTAURANTES E SIMILARES;Serviços de Alojamento/Alimentação;ALOJAMENTO;55
25687;4321500;COMERCIO VAREJISTA DE VIDROS;;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;43
10365;4754701;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;;COMÉRCIO VAREJISTA;47
10358;4755501;CORRESPONDENTES DE INSTITUICOES FINANCEIRAS;;COMÉRCIO VAREJISTA;47
6742;4781400;COMERCIO VAREJISTA DE LIVROS;;COMÉRCIO VAREJISTA;47
9434;4789007;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
37792;2622100;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;Eletroeletrônicos;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26
12995;4781400;FABRICACAO DE TECIDOS DE MALHA;;COMÉRCIO VAREJISTA;47
17040;8211300;COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
35672;2092402;COMERCIO ATACADISTA DE OUTROS PRODUTOS QUIMICOS E PETROQUIMICOS NAO ESPECIFICADOS ANTERIORMENTE;;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20
37787;2622100;FABRICACAO DE COMPONENTES ELETRONICOS;Eletroeletrônicos;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26
35349;5250804;ATIVIDADES DE DESPACHANTES ADUANEIROS;;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;52
16811;7319002;COMERCIO VAREJISTA DE TECIDOS;;PUBLICIDADE E PESQUISA DE MERCADO;73
35281;5232000;ARMAZENS GERAIS  EMISSAO DE WARRANT;;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;52
35862;4120400;CONSTRUCAO DE ESTACOES E REDES DE TELECOMUNICACOES;Indústria da Construção;CONSTRUÇÃO DE EDIFÍCIOS;41
15437;4744099;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;;COMÉRCIO VAREJISTA;47
8793;4752100;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;;COMÉRCIO VAREJISTA;47
27445;6190699;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;;TELECOMUNICAÇÕES;61
37987;5091201;TRANSPORTE POR NAVEGACAO DE TRAVESSIA, MUNICIPAL;;TRANSPORTE AQUAVIÁRIO;50
27030;8129000;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;81
15893;4721103;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;;COMÉRCIO VAREJISTA;47
11099;4751200;PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;;COMÉRCIO VAREJISTA;47
27455;6120502;SERVICOS DE TELECOMUNICACOES SEM FIO NAO ESPECIFICADOS ANTERIORMENTE;;TELECOMUNICAÇÕES;61
15416;4771702;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;;COMÉRCIO VAREJISTA;47
28148;0161003;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
21343;4616800;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;Atacado;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46
28303;0141501;CULTIVO DE MILHO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28295;0119999;CRIACAO DE BOVINOS PARA CORTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
18362;9609299;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;96
28242;0119904;CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28218;0113000;CULTIVO DE CAFE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
7682;4723700;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;;COMÉRCIO VAREJISTA;47
28275;0161001;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28187;0162801;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
35675;2063100;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20
35494;3240099;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;Diversos;FABRICAÇÃO DE PRODUTOS DIVERSOS;32
35872;4120400;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;Indústria da Construção;CONSTRUÇÃO DE EDIFÍCIOS;41
17156;8299799;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
17073;8230001;EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
24358;4213800;SERVICOS DE ENGENHARIA;;OBRAS DE INFRA-ESTRUTURA;42
16800;7319002;SERVICOS AMBULANTES DE ALIMENTACAO;;PUBLICIDADE E PESQUISA DE MERCADO;73
17166;8230001;SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
37192;1813001;EDICAO INTEGRADA A IMPRESSAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
22022;9319101;OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE;;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;93
21338;4635403;COMERCIO ATACADISTA DE BEBIDAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;Atacado;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46
28153;0161003;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
27475;6120599;SERVICO MOVEL ESPECIALIZADO  SME;;TELECOMUNICAÇÕES;61
28427;0121101;CULTIVO DE MANDIOCA;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28345;0111399;CRIACAO DE BOVINOS PARA CORTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
36714;7020400;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;;ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL;70
18149;9603304;SERVICOS DE CREMACAO;;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;96
36834;5590601;ALBERGUES, EXCETO ASSISTENCIAIS;Serviços de Alojamento/Alimentação;ALOJAMENTO;55
18552;4530706;COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
18554;4530705;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PECAS E ACESSORIOS NOVOS E USADOS PARA VEICULOS AUTOMOTORES;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
28258;0142300;CULTIVO DE MILHO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
13586;4744003;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;;COMÉRCIO VAREJISTA;47
18807;4512901;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
28471;0162899;CRIACAO DE BOVINOS PARA CORTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28476;0151201;ALUGUEL DE IMOVEIS PROPRIOS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8139;4789099;COMERCIO VAREJISTA DE LIVROS;;COMÉRCIO VAREJISTA;47
28498;0151201;CULTIVO DE SOJA;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28514;0113000;CULTIVO DE TOMATE RASTEIRO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
7117;4723700;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;;COMÉRCIO VAREJISTA;47
28520;0152102;CRIACAO DE ASININOS E MUARES;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28522;0152103;CRIACAO DE BUFALINOS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28529;0152101;CRIACAO DE BOVINOS PARA CORTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28547;0134200;CRIACAO DE FRANGOS PARA CORTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
22454;1411801;FABRICACAO DE OUTROS PRODUTOS TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE;;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;14
28487;0151203;CULTIVO DE MANDIOCA;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
37000;9001902;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;90
28568;0155501;CRIACAO DE SUINOS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28171;0119999;CULTIVO DE MILHO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28266;0111302;PRODUCAO DE MUDAS E OUTRAS FORMAS DE PROPAGACAO VEGETAL, CERTIFICADAS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28588;0116499;CULTIVO DE FLORES E PLANTAS ORNAMENTAIS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28593;0116499;PRODUCAO DE SEMENTES CERTIFICADAS, EXCETO DE FORRAGEIRAS PARA PASTO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8797;4761003;CONSTRUCAO DE EDIFICIOS;;COMÉRCIO VAREJISTA;47
28633;0161099;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28085;0113000;CULTIVO DE OUTRAS FIBRAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28137;0112199;CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28184;0162801;ATIVIDADES VETERINARIAS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28653;0111399;CULTIVO DE ALGODAO HERBACEO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28106;0161099;ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
27562;9529199;REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;95
28581;0159802;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
27600;9529102;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;95
28493;0133402;CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8804;4711302;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;;COMÉRCIO VAREJISTA;47
28117;0113000;CULTIVO DE AMENDOIM;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
27564;9521500;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;95
35995;2330305;INSTALACAO E MANUTENCAO ELETRICA;;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;23
26591;0210103;CULTIVO DE SOJA;;PRODUÇÃO FLORESTAL;02
28658;0111302;CULTIVO DE ARROZ;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28663;0112101;CULTIVO DE ALGODAO HERBACEO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28667;0115600;CULTIVO DE OUTROS CEREAIS NAO ESPECIFICADOS ANTERIORMENTE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28713;0134200;CULTIVO DE FEIJAO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
17236;8299799;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;82
28728;0113000;ALUGUEL DE IMOVEIS PROPRIOS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28745;0161003;OBRAS PORTUARIAS, MARITIMAS E FLUVIAIS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28759;0151203;CULTIVO DE ESPECIES MADEIREIRAS, EXCETO EUCALIPTO, ACACIANEGRA, PINUS E TECA;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
28779;0111399;HORTICULTURA, EXCETO MORANGO;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
26583;0210107;COMPRA E VENDA DE IMOVEIS PROPRIOS;;PRODUÇÃO FLORESTAL;02
12448;4785799;COMERCIO VAREJISTA DE MOVEIS;;COMÉRCIO VAREJISTA;47
28790;0115600;CULTIVO DE CAFE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8260;4744001;FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES;;COMÉRCIO VAREJISTA;47
10027;4744001;FABRICACAO DE ARTEFATOS DIVERSOS DE CORTICA, BAMBU, PALHA, VIME E OUTROS MATERIAIS TRANCADOS, EXCETO MOVEIS;;COMÉRCIO VAREJISTA;47
12442;4789099;OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;;COMÉRCIO VAREJISTA;47
26613;6920601;PROMOCAO DE VENDAS;Serviços Profissionais e Técnicos;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;69
27448;6190699;OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE;;TELECOMUNICAÇÕES;61
8119;4744003;INSTALACAO E MANUTENCAO ELETRICA;;COMÉRCIO VAREJISTA;47
8124;4753900;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;;COMÉRCIO VAREJISTA;47
37268;1813099;ESTAMPARIA E TEXTURIZACAO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
28820;0133499;CULTIVO DE CAFE;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
8269;4744099;FABRICACAO DE ESQUADRIAS DE METAL;;COMÉRCIO VAREJISTA;47
27069;8121400;SERVICOS DE PERICIA TECNICA RELACIONADOS A SEGURANCA DO TRABALHO;;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;81
18742;4511101;DEPOSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZENS GERAIS E GUARDAMOVEIS;Varejo;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;45
36208;5829800;EDICAO DE LIVROS;Telecom;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;58
28837;0162899;ALBERGUES ASSISTENCIAIS;Produtos de Agropecuária;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;01
27054;8112500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;81
38081;1112700;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MATERIASPRIMAS AGRICOLAS E ANIMAIS VIVOS;;FABRICAÇÃO DE BEBIDAS;11
37227;1812100;IMPRESSAO DE MATERIAL DE SEGURANCA;;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18
23969;9493600;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;94
21333;4637199;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;Atacado;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46
27447;6190699;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;;TELECOMUNICAÇÕES;61
18375;9602501;COMERCIO VAREJISTA DE MOVEIS;;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;96
