PK_InfoEmpresas;nm_razao_social;fl_matriz
17782;NEUSA DE FATIMA BASSI ME;sim
17795;TATUTEL TELECOMUNICACOES E INFORMATICA LTDA ME SC;sim
17801;EJN PRESTACAO DE SERVICOS LTDA ME;sim
17837;FERNANDO BECKER PIRES ME;sim
17852;EMIVAL SALES DE SOUSA MEI;sim
18651;J L DE SANTANA ME;sim
17849;BROTHER S SOM LTDA ME;sim
17843;BRASVALOR LOGISTICA E SISTEMAS DE TRANSPORTE EPP LTDA;nao
18246;MARIA PINHEIRO DE MORAIS MEI;sim
18311;MARLETE LEMOS SARAIVA DINIZ JUNQUEIRA MEI;sim
18326;INGRID SILVIA CRISTINA FERREIRA MEI;sim
17805;JARDEL DE SOUZA GUERREIRO MEI;sim
17816;DANIELA ROOS & CIA LTDA ME;sim
18275;VANDA AUGUSTA PEREIRA MEI;sim
17880;LOIVA R S DE SOUZA ME;sim
17893;ANDERSON DOS SANTOS CARVALHO MEI;sim
18250;VALTER BARROS COMERCIO E REPRESENTACOES LTDA ME;sim
18268;CARLOS FRANCISCO MEI;sim
18305;ESPACO SAUDE MASSAGEM LTDA ME;sim
18262;CRISTIANE GONCALVES DA SILVA MEI;sim
18211;STEFANE VARGAS TAVARES MEI;sim
18260;JACKELINE CARVALHO DE SOUZA MEI;sim
17895;I M LIMA CASTRO ME;sim
18264;JARDEL LUCAS PEREIRA MEI;sim
18252;JOSE FELIPE SILVA DOS SANTOS MEI;sim
17833;WALDIR CARLOS COSMO ME;sim
17884;WILIAMS ROBERTO ALVES TATO TATUAGEM ME;sim
17882;KLEBER PUGLIEZZI SILVA MEI;sim
17821;CONFIA CONTABIL ASSESSORIA E GESTAO EMPRESARIAL LTDA ME SS;sim
17807;TOP TAXI TRANSPORTES E SERVICOS EIRELI ME;sim
17812;CREDFORT EPP LTDA;nao
17827;CADS COPIAS LTDA ME;sim
7494;CRISTIANE DO CARMO NASCIMENTO BARBOSA SILVA MEI;sim
17839;FELDMAN & CIA LTDA ME;nao
18423;JUAREZ DA SILVA OLIVEIRA ME;sim
18655;AUTO ELETRICA TEBALDI LTDA ME;sim
18649;LEOMAR ANTONIO DO AMARAL & CIA LTDA ME;sim
17772;LUBIANCO SERVICOS DE COBRANCAS EXTRAJUDICIAIS LTDA ME;sim
17906;DAIANE LOPES PEREIRA ME;sim
18631;WN COMERCIO E PRESTADORA DE SERVICOS DE INSTALACAO MANUTENCAO E REPARACAO DE ACESSORIOS AUTOMOTORES LTDA ME;sim
17898;MARCOS MEDINA MASSARI MEI;sim
18319;DORIAN DE JESUS ROSA MARTINS MEI;sim
17908;PRISCILA DE SOUZA MEI;sim
18609;VALERIA SIMONIKA POIATTE ME;sim
18670;SUZANA PASCOAL DA SILVA OFICINA ME;sim
18840;HELOISA H T CHAVES ME;nao
18850;DEJAIR RODRIGUES DA SILVA MEI;sim
16941;R LACERDA ROUPAS ME;sim
18829;TATIANE DE FATIMA FERREIRA BUENO ME;sim
18860;FARE COMERCIAL E SERVICOS LTDA ME;sim
18733;AUTO ELETRICA PAULINHO LTDA ME;sim
18875;LISSANDRO DOS SANTOS TEIXEIRA ME;sim
18759;BRUNO DIAS OTONI MEI;sim
18848;BRUNO FERNANDES PIERONI MEI;sim
16855;SONIA REGINA SILVA DE SOUZA MEI;sim
7521;CELIA MARIA FERNANDES DOS SANTOS CABELEIREIROS ME;sim
16705;JUDICE & JUDICE PUBLICIDADE PROPAGANDA & MARKETING ME;sim
18844;OFICINA VICENTE E MARTINS LTDA ME;sim
7518;TERESA CHEIFER BRAGA MEI;sim
18906;C J DE OLIVEIRA BATISTA ME;sim
18846;SALAO CAR CHAPARIA E PINTURA LTDA ME;sim
18854;R 1 MOTOS EIRELI EPP;sim
18740;ADILSON CARLOS DE OLIVEIRA MEI;sim
18890;LUCAS FILIPPO CUPAIUOLO RIBEIRAO PRETO ME;sim
18787;MARCOS ANTONIO CARDOSO MEI;sim
18778;AUTO PECAS PIAUI LTDA ME;sim
18755;MARIA RAQUEL WIGGERS M E ME;sim
18697;NEI GILMAR QUINTO DOS SANTOS MEI;sim
18790;ESCHER & SCHMITZ LTDA ME;sim
18690;OFICINA AUTO PECAS CAMARGO LTDA ME;sim
18657;MAURICIO SANTOS MUNIZ MEI;sim
18738;ANTONIO DIMAS FERREIRA LIMA MEI;sim
18745;POSITIVA COMERCIO E PARTICIPACOES LTDA;sim
18838;KLEBER DE CARVALHO OLIVEIRA ME;sim
18827;DALMIR BENEDITO RODRIGUES SUARES & CIA LTDA ME;sim
18897;M S AUTO PECAS LTDA ME;sim
18842;CRISTOFORU AUTO CENTER LTDA ME;sim
18798;VLADEMIR PESCA EPP;sim
18796;OSNIR MENDES DOS SANTOS ME;sim
18815;CANADA VEICULOS LTDA;nao
18833;SERGIO NUNES DA SILVA MEI;sim
16698;MARIA LEDEBUHR;sim
16659;SAMUEL EVANGELISTA MACHADO ME;sim
18666;J J DA SILVA PNEUS ME;sim
16674;SADI KRAEMER MEI;sim
7534;JOSE BUENO DE ALVARENGA NETO ME;sim
16803;EXATA FIDELIDADE E PUBLICIDADE EPP LTDA;sim
18663;ATLANTIS CAR COMERCIO DE PECAS LTDA ME;sim
16801;MAYALU HIJO DE MIRANDA MEI;sim
16808;SILVANA APARECIDA MARTINS MEI;sim
16812;EMANUELE MANTOVANI MEI;sim
16831;LIDIANE MENDES DE SOUSA MEI;sim
16837;AKI MIDIA CONSULTORIA E SERVICOS DE MARKETING LTDA;sim
16840;CASTWORK INFORMATICA EPP LTDA;sim
16824;UP IDEIAS SERVICOS ESPECIALIZADOS E COMUNICACAO EIRELI ME;sim
16819;SIMONE MARIA GONDIM TRAJANO DE ALCANTARA TAVARES MEI;sim
16833;TOP PRODUCOES LTDA SS;sim
16792;SWEN COMUNICACAO LTDA;sim
18702;JULIMAR MOREIRA RODRIGUES MEI;sim
16767;BRASIL WEBS DESIGN LTDA ME;sim
16772;MARCO ANTONIO DA COSTA MEI;sim
18712;VIVA JAPAN COMERCIO DE VEICULOS LTDA;sim
16758;WILLIAM MELLO DE SOUZA MEI;sim
16752;RADIF ROCHA DE MOURA SOUSA MEI;sim
18752;JORGE SOARES DE OLIVEIRA MEI;sim
16748;ALZAIR DIAS CARDOZO MEI;sim
16755;DIEGO LIMA SANTANA MEI;sim
16794;IVANIL RODRIGUES PRADO MEI;sim
18708;ALEXANDRE ROBERTO DE LIMA ESCAPAMENTOS ME;sim
16775;R 18 COMUNICACAO SA;sim
16740;F & D COMUNICACOES EPP LTDA;sim
7514;VIVIANE LOMASINI DA SILVA MENONI MEI;sim
18730;M T VICTORIANOS & CIA LTDA ME;sim
18726;S A COIMBRA ME;sim
18928;JORMARIA TRINDADE DAMASCENO ME;sim
18715;PALAZZO DISTRIBUIDORA DE VEICULOS E PECAS LTDA;nao
18720;TRES JOTAS COM DE PECAS E MANUT DE VEICULOS LTDA ME;sim
18017;EDER SILVA ME;sim
18573;JAMES MOTO SHOP LTDA;nao
18480;MARIO DONIZETI RULLI ME;sim
7538;ANA MARIA VITAL ME;sim
18474;AILTON JOSE NUNES ME;sim
18028;RT BRAZIL BENEFICIAMENTO TEXTIL LTDA ME;sim
18457;ELECTRON CARBURADORES LTDA ME;sim
18461;EZEQUIEL SANTOS BASTOS EPP;sim
18034;MARLITA SANTOS OLIVEIRA MEI;sim
18491;RAIMUNDO JOHNATAN LOPES DA SILVA MEI;sim
18990;AUTO PECAS VITAL DO PRADO LTDA ME;sim
19001;RAFAEL JEREMIAS DA SILVEIRA ME;sim
18995;WAGNER ALBERTO CAMPANINI ME;sim
18038;MARIA VILMA DE MENEZES MEI;sim
18502;M V COSTA COMERCIO LTDA ME;sim
18023;MEDICAL OFFICES ADMINISTRACAO DE CONSULTORIOS LTDA;sim
18496;DAVI MENDONCA DOS SANTOS MEI;sim
18410;J D MANUTENCAO E SERVICOS EPP LTDA;nao
7490;W G DOMINGUES ME;sim
18408;SIRLEI MARQUES PACINI MEI;sim
18413;HOT CAR VEICULOS LTDA ME;sim
18416;SERRA LOCACAO E SERVICOS LTDA ME;sim
18406;MARIA GILVANIA DE AQUINO MEI;sim
18402;LUCINETE ANDRADE GUEDES FURQUIM MEI;sim
18205;JOAO BATISTA MONTEIRO COSINHA MEI;sim
18399;L C C GEMAQUE ME;sim
18397;CAMILA MACEDO MELO SOUTO MEI;sim
18985;UNILCAR COMERCIO DE PECAS LTDA ME;sim
7544;VESSELS COMERCIO DE BEBIDAS E PRODUTOS ALIMENTICOS LTDA ME;sim
18494;ELBAS JOSE VIEIRA MEI;sim
18448;JOSE ROBERTO SOARES SANTOS MEI;sim
18404;MARIA APARECIDA SOUSA MEI;sim
18434;JWN MECANICA LTDA;sim
18392;RENATA THEREZA BUENOS DA SILVA MEI;sim
18570;PARAU BATERIAS LTDA M E ME;sim
18199;ANA PAULA GONZAGA MEI;sim
18227;ELYNI CRISTINA DUARTE FERNANDES MEI;sim
18924;GERMANO ALVES DA SILVA MEI;sim
18527;BEZINHO AUTO PECAS E ACESSORIOS LTDA ME;sim
18530;ANTONIO PINHEIRO FILHO ME;sim
18535;MARCIO JESUS DA CRUZ ME;sim
18546;AMARILHA SOUZA & AMARILHA LTDA ME;sim
18943;HYUNDAI CAOA DO BRASIL LTDA;nao
7548;FRANCISCO S DOS SANTOS ME;sim
18956;ALFREDO MACEDO DE OLIVEIRA CENTRO AUTOMOTIVO ME;sim
18953;STANLEY VASCONCELOS DE FARIAS MEI;sim
7552;EDINALVA PEREIRA DA SILVA MEI;sim
18675;ROBINSON DA SILVA ME;nao
7511;MELLO & MELLO DISTRIBUIDORA DE COSMETICOS E PERFUMES LTDA ME;sim
18684;GILMAR COSTA PRADO MEI;sim
18693;TRADE LINE IMPORT & EXPORT LTDA ME;nao
18567;MUCURIPE VEICULOS COMERCIO E SERVICOS LTDA;nao
18902;RINALDO CAVASSANI ME;sim
18564;AUTO ELETRICA NOVA ERECHIM LTDA ME;sim
18688;COMERCIO DE PECAS USADAS TOSTAO LTDA ME;sim
18019;LEONARDO DE FREITAS PANASJUK MEI;sim
18021;NISLEI DE FREITAS JOSE ATAIDE MEI;sim
18025;PARIS ESTUDIO DE BELEZA E ESTETICA LTDA ME;sim
18444;DREAM KAR VEICULOS EPP LTDA;sim
7555;HERME LOPES FERREIRA ME;sim
18968;CARLOS ALBERTO SCHNEIDER ME;sim
18040;MARIA ROSILENE DUDA MEI;sim
7541;ADIR MIRANDA OLIVEIRA MEI;sim
18982;GILMAR BALDUINO VIEIRA MEI;sim
18987;ANDERSON FLORIANO CORREIA ME;nao
18908;MUNDIAL ALTERNADORES E PECAS ELETRICAS LTDA ME;sim
17178;JOSICLECIO LIMA MEI;sim
18893;AUTO CENTER MARTELINHO FUNILARIA E PINTURA LTDA ME;sim
7523;CLEBERT MARQUES BUENOS AIRES ME;sim
18949;ROSICLEIDE DA SILVA PECAS E SERVICOS ME;sim
7557;LINDETE MARILI BRESSANI ME;sim
18936;OSIAS PEREIRA DA SILVA MEI;sim
18931;TUNAUTO SERVICOS E PECAS LTDA ME;sim
18947;SILVEIRA E COUTINHO LTDA;sim
16785;BIANCA BOTELHO OLIVEIRA DA SILVA MEI;sim
19281;CARRETEIRO DIESEL AUTO PECAS LTDA ME;sim
19284;ADAUTO CORREA DA SILVA MEI;sim
19321;GENIVAL JOAO DE SOUZA ME;sim
19262;ITAPEMIRIM KADRON LTDA ME;sim
19259;ISAIAS SILVA ARAGAO ME;sim
19368;CASA DO GOL LTDA ME;sim
19250;TREVO FILO SERVICOS AUTOMOTIVOS LTDA ME;sim
19253;NEILA MENDES GURGEL ME;sim
19370;COMERCIO E PRESTACAO DE SERVICOS AUGUSTO E ANDRADE LTDA ME;sim
19326;CARLOS HENRIQUE DE SOUZA LIMA ME;sim
19290;AGUINALDO JOSE DA SILVA MEI;sim
19331;N L MARA COMERCIO DE RODAS E ACESSORIOS EIRELI ME;sim
19339;K RODRIGUES DE SOUSA ME;sim
19363;BR PNEUS LTDA ME;sim
19174;SPRING PARK EPP LTDA;sim
7565;REFRIGERACAO BRASCONSUL LTDA ME;sim
7570;CASA DE RACAO BOM PRA CACHORRO LTDA ME;sim
19115;AUTO PECAS SANTO ANTONIO LTDA ME;sim
19383;I N C LLOVET COMERCIO DE ACESSORIOS PARA VEICULOS LTDA ME;sim
19387;PECAUTO COMERCIAL DE PECAS PARA AUTOMOVEIS LTDA;nao
19380;AGR INDUSTRIA ELETROMECANICA LTDA ME;sim
19401;JOSEVAL COMERCIO E REPRESENTACOES LTDA ME;sim
19408;V M CARNEIRO TRANSPORTE LTDA ME;sim
19405;REINALDO MELGACO SILVEIRA MEI;sim
19413;REFORMADORA AMERICANA DE PNEUS LTDA ME;nao
19438;BELO MONTE MOTORS LTDA ME;sim
19432;ORLANDO FOGATTI ARARAQUARA ME;sim
19121;DINIZ E ALCANTARA COMERCIAL LTDA ME;sim
19097;AILSON FERNANDES DE OLIVERA MEI;sim
19093;JANE CRISTINA FERRAZ DOIS CORREGOS ME;sim
19087;MARASCALCHI COMERCIO DE VEICULOS LTDA ME;sim
7582;HENRI CASTELLA MEI;sim
19084;EUDIANE MIRANDA PEREIRA MEI;sim
19068;W K O COMERCIO DE AUTOMOVEIS LTDA ME;sim
19079;ATELIER DO CARRO LTDA ME;sim
19324;MARCOS AURELIO SARTORI ME;sim
19474;VAGNER DANTAS DE LIMA MEI;sim
7585;PEIXARIA CRISTO REDENTOR LTDA ME;sim
19477;SANDRO MARCOS FERREIRA ANUNCIACAO ME;sim
19335;EUNAROL ROLAMENTOS LTDA ME;nao
19426;BARUCH COMERCIO DE MAQUINAS E FERRAMENTAS EPP LTDA;sim
19482;JORGE LANCHMANN;sim
19430;M L GISMENES PECAS ME;sim
19344;AMANDA ANDRADE CARDIM MEI;sim
19444;IRMAOS BERTOLDO COMERCIO DE VEICULOS LTDA ME;sim
19441;RODRIGO KLEBER PESSOA PECAS ME;sim
19436;CARLOS DIAS COMERCIO DE PECAS PARA VEICULOS E REPRESENTACOES COMERCIAIS LTDA;sim
19424;JUQUEIRA & EVERTON VEICULOS LTDA ME;sim
19422;FREDIANI FELIX DE OLIVEIRA MECANICA ME;sim
19493;JANDYSON DA SILVA COMERCIO ME;sim
19348;LORINEI SOMAVILLA ME;sim
19415;MARGARIDA EVANI DE CASTRO ME;sim
19485;NECO REPRESENTACOES LTDA ME;sim
19354;LAERCIO PEREIRA DE SOUZA INEZ MEI;sim
19357;MALLMANN & FILHOS LTDA;nao
19359;GERALDO DONIZETI VILELA ME;sim
19361;MAURO ODELLI ME;sim
19505;SCORRO INDUSTRIA E COMERCIO LTDA;nao
19304;LUIZ CARLOS DE OLIVEIRA PECAS ME;sim
19317;VALDILENE SANTOS DE SOUSA ME;sim
19294;Q M DO BRASIL CENTRO AUTOMOTIVO LTDA;sim
19288;MICHELLE PEREIRA DE OLIVEIRA ME;sim
7563;PEDROSO & FURTADO COMERCIO DE ROUPAS LTDA ME;sim
19308;FABIO SILVA SOUSA MEI;sim
19314;RICARDO OLIMPIO BEZERRA AMORIM FILHO ME;sim
19310;NELSON VILSON BRAGA DA SILVA ME;sim
19300;GIARETTA COMERCIO DE AUTO PECAS LTDA ME;sim
19306;J A CAVALCANTI CIA LTDA ME;sim
19286;CICLE MOTO COMERCIO E SERVICOS LTDA ME;sim
19391;K Z TRANSPORTES LTDA ME;sim
19297;CARRO FACIL VEICULOS LTDA;sim
19292;OLIVEIRA REIS AUTO PECAS LTDA ME;sim
19066;PRATA VEICULOS LTDA ME;sim
19587;EUCLIDES LOURENCO DE PAULA MEI;sim
19589;V & D MANUTENCAO MECANICA LTDA ME;sim
19186;THIAGO VIEIRA MEI;sim
19596;ARIOLANDO ALVES DA GAMA ME;sim
19758;PASSOS COMERCIO E SERVICOS DE REFRIGERACAO LTDA ME;sim
19756;ROBERTO FERREIRA SILVA MECANICA DE VEICULOS;sim
19749;FRANKLIN MENDES DA SILVA MEI;sim
19753;P VELAME JEVEAUX ME;sim
19134;LUIZ FERNANDO DE PAULA MEI;sim
19129;JOSE ANTONIO DELGADO MEI;sim
19106;CRISTIANO FLORES DA ROSA MEI;sim
19103;LUIZ CARLOS KARPINSKI TAPECARIA ME;sim
19112;RAFAEL JORGE DA SILVA ME;sim
19216;XIKINHO IMPORT COMERCIO DE VEICULOS LTDA;sim
19728;VALERIO SEBASTIAO DE SOUZA ME;sim
19234;ROGISLEY HERMELINDO AMARAL ME;sim
19214;AUTO ELETRICA E MECANICA CARBURAUTO LTDA ME;sim
19686;PIRES E MOURA CORRETORA DE VEICULOS LTDA ME;sim
19585;SANDRO DE AMORIM LOUREIRO MEI;sim
19681;CORIOLANO REDUZINO FARIA E CIA LTDA ME;sim
19536;NIELSON FIRMINO MAIA MEI;sim
19557;ANTONIO EURIVALDO FARIAS GOMES MEI;sim
19559;VALCIR VICENTE COELHO ME;sim
19562;MEGA VEICULOS DE TAIOBEIRAS LTDA;sim
19565;NETO JUNIOR REPRESENTACOES COMERCIAIS LTDA ME;sim
19580;L & A MANDRILHAMENTO LTDA ME;sim
19582;CEDABLYU REPRESENTACOES E INTERMEDIACOES LTDA ME;sim
19578;FENIX TOTAL QUALITY SERVICOS DE INSPECAO E MANUTENCAO EM PECAS PARA INDUSTRIA LTDA ME;sim
19555;SUPER PNEUS COMERCIO DE PNEUMATICOS LTDA ME;sim
19576;HELBERTE PEROLA GOMES MEI;sim
19542;PRIMO PNEUS RODAS E ACESSORIOS LTDA ME;sim
19553;REGINALDO APARECIDO SILVA ME;sim
19544;RODNEI DE OLIVEIRA MEI;sim
19527;JUCEMAR FERREIRA MENDES ME;sim
19550;CHAMBORD AUTO LTDA ME;nao
18008;NAYARA GOMES MARCELLO MEI;sim
18003;DANIELLE CRISTINA SILVA DE OLIVEIRA MEI;sim
18005;FABIANE MILANO MEI;sim
18010;KATIA CILENE CORREA AMARAL MEI;sim
7604;V&V CONFECCOES LTDA ME;sim
18014;ESPACO LEAFAR ACUPUNTURA SAUDE E ESTETICA LTDA ME;sim
18012;ALEXSANDRA FERREIRA DE SOUSA ME;sim
18069;A C C SOARES ME;sim
18030;WEVERTON GABRIEL FERREIRA DE SOUZA MEI;sim
18062;JOSE PEREIRA DOS REIS DE BARRA ME;sim
19446;DONIZETI SOARES CAMARGO TATUI ME;sim
19457;ALCENIR DE RE ME;sim
19449;PARANA DISTRIBUIDORA DE PECAS PARA AUTOS LTDA;nao
19452;TIAGO MOREIRA DE ARAUJO MEI;sim
18055;SUELI DE FATIMA MELEXENKO MEI;sim
18051;A MARIA POLIDORO ZANONI FONSECA;sim
18065;EMPRESA PAULISTA DE ESTACIONAMENTOS LTDA ME;nao
19461;LUIZ CESARIO DA SILVA MEI;sim
19127;JANDIRA MARIA DEVENS ME;sim
19118;MARCIA R LIMA AUTOMOVEIS ME;sim
19081;MARIA DAS DORES MOTA COSTA ME;sim
19091;JOSE NILSON DE PONTES MEI;sim
19095;SOM E ACESSORIOS AUTOMOTIVO LIDERANCA LTDA ME;sim
19180;KELLY BORDINHAO NENEN ME;sim
19193;S R PECAS E ACESSORIOS LTDA ME;sim
19189;A S VILELA ME;sim
19183;RONEY OSMAR SILVA MEI;sim
19479;CLAYTON ROBERTO SANTIAGO MEI;sim
30992;HTINFO SERVICOS LTDA ME;sim
31014;LISOLUTIONS CONSULTORIA EM INFORMATICA LTDA;sim
18046;NEUZA JOELMA BONFIM MEI;sim
18044;SOLANGE APARECIDA SANTIAGO DA SILVA MEI;sim
19139;CARLOS EDUARDO FERREIRA ME;sim
19169;CLAUDIO TOTTI ME;sim
19466;MARILIA SAMPAIO LIMA MEI;sim
19158;J K PNEUS EIRELI;nao
19143;ANGELO PETRONIO DE ASSIS MEI;sim
19775;SANDRA REGINA MORELLI MEI;sim
19772;ALCINEIA FATIMA DA SILVA E CIA LTDA ME;sim
19769;IZAIAS ALVES BITENCOURT ME;sim
20405;AC LOCACOES E REPRESENTACOES LTDA ME;sim
19785;LINCOLN VEICULOS DE MERITI LTDA ME;sim
20399;T J EID REPRESENTACOES COMERCIAIS LTDA ME;sim
19780;KLEBER MASSA ALVES VEICULOS ME;sim
20401;COOPERATIVA DE PRODUCAO DE MATERIAL RECICLAVEL DE TANGARA DA SERRA ESTADO DE MATO GROSSO;sim
19783;GENOIR NEZI ME;sim
19762;AUTO MECANICA BARBOSA & ARAUJO LTDA ME;sim
20409;ODERLI A CARVALHO ME;sim
20435;CEU AZUL ATACADO & LOGISTICA LTDA ME;sim
19764;MARCOS ANTONIO DE MELO FERREIRA MEI;sim
20413;JOSE NILTON LINARES REPRESENTACOES COMERCIAIS LTDA;sim
7607;VASSALLI PASTAS BOLSAS E ARTIGOS ESPORTIVOS EIRELI ME;sim
20396;S R S REPRESENTACAO COMERCIAL LTDA ME;sim
19777;SOLETTI & DALMEDICO LTDA ME;sim
19825;NAIR FORTES ME;sim
20391;ANDRE LUIZ C MELO ME;sim
20374;CICLO IMPACTO BICICLETAS LTDA ME;sim
19817;MOTOGIVA COMERCIO DE VEICULOS E PECAS LTDA ME;sim
19788;JOAQUIM PEREIRA LOPES MEI;sim
19814;SODICAR DISTRIBUIDORA DE CARROS EXP E IMPORTACAO LTDA ME;sim
19820;JOAO CARLOS DE CAMARGO ME;sim
20371;ASSUNCAO & QUADROS REPRESENTACOES LTDA;sim
20378;VINICIUS MARTINS DE MEIRA ME;sim
19827;C S DE LIMA COMERCIO DE AUTO PECAS ME;sim
20394;MAPION COMERCIO E REPRESENTACOES LTDA ME;sim
19822;J FELICIANO DE LIMA ME;sim
19810;CRISTIAN COSTA CAMACHO ME;sim
19799;EDUARDO DE BRITO XAVIER MEI;sim
20386;PLUMBUM COMERCIO E REPRESENTACOES DE PRODUTOS MINERAIS E INDUSTRIAIS LTDA;nao
20418;PASCUETTI & PASCUETTI LTDA ME;sim
19797;MAURO ANTONIO BURGEL ME;sim
19791;ALCINDO ALFREDO BAUERMANN ME;sim
19802;SANCHEZ & SOARES LTDA ME;sim
20359;IARA MACHADO SILVESTRIN ME;sim
20535;P J COMERCIAL LTDA ME;sim
20529;EDUARDO BEIRAO DOS SANTOS ME;sim
20605;MATHEUS & MURARI REPRESENTACAO COMERCIAL LTDA ME;sim
20555;CITRA COMERCIO DE TRATORES MAQUINAS E IMPLEMENTOS LTDA ME;nao
20503;REPRESENTACOES TUPY GOIANA LTDA ME;sim
20592;BRMEDAL EXPORTACAO IMPORTACAO E COMERCIO DE EQUIPAMENTOS MEDICOS E SERVICOS LTDA ME;sim
20450;AUREA DE FATIMA GUIMARAES ME;sim
20549;P B CESAR ME;sim
20584;SAMPAIO BAHIA DANTAS COMERCIO E SERVICO LTDA ME;sim
20562;COMERCIO DE CAFE PRINCIPAL LTDA ME;sim
20559;ALPHA BUSINESS IMPORTACAO E EXPORTACAO LTDA;sim
20613;CORAL AGROPECUARIA LTDA ME;sim
7626;EMANUELLI PALHANO RAMOS ME;sim
20589;M A NOGUEIRA REPRESENTACOES COMERCIAIS ME;sim
20500;I P J METAIS INDUSTRIA E COMERCIO LTDA ME;sim
20582;DISTRIBUIDORA DE MEDICAMENTOS CAMPOS LTDA;nao
20542;ANA RITA FISCINA OLIVEIRA MUNIZ ME;sim
19804;SANTURION E KLEIN REPRESENTACOES LTDA ME;sim
19831;RODOALFA COMERCIO DE PECAS LTDA ME;sim
20111;VERA APARECIDA QUERINO ME;sim
20017;PAULO FRANCO BUENO ME;sim
20013;CELEGUINI & CELEGUINI LTDA ME;nao
20510;MONTELETRIC MANUTENCAO E COMERCIO LTDA ME;sim
19973;ANDERSON GODINHO DA SILVA INDUSTRIALIZACAO ME;sim
20525;M S RESAL REPRESENTACOES LTDA ME SC;sim
20008;SEBO MINAS E DERIVADOS LTDA;sim
20517;RECAM RECICLAGEM CAMPINAS EPP LTDA;sim
20020;ATACADO PEREIRA MARTINS & CIA LTDA ME;nao
20042;GIRACOR INDUSTRIA COMERCIO E EXPORTACAO DE ARTIGOS PARA FESTAS EIRELI EPP;sim
20035;REGINA THEREZA REPRESENTACOES LTDA ME;sim
20532;ANTONIO DOS REIS FURQUIM ME;sim
20025;AREEIRO COSME & DAMIAO LTDA ME;sim
19967;POWER LAN COMERCIO E SERVICOS LTDA ME;sim
20495;JONI CLEZAR ECKER ME;sim
19921;CHEMINOVA BRASIL LTDA;nao
19880;JHOU REPRESENTACOES COMERCIAIS LTDA ME;sim
19874;TRADE FOOD COMERCIO E DISTRIBUIDORA DE FRIOS CONSERVAS E LATICINIOS LTDA;sim
20476;COOP REG AGRICOLA NORTE CATARINENSE LTDA;nao
19877;SG PROJETOS LTDA;sim
20459;REPRODAL REPRESENTACOES DE PRODUTOS ALIMENTICIOS LTDA ME;sim
19885;ROGERIO LOPES DO NASCIMENTO EPP;sim
19944;SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME;sim
20453;ERISTON ALVES DE ARAUJO ME;sim
20456;ERICEIRA INDUSTRIA E COMERCIO LTDA;sim
20465;ACAI MINAS DISTRIBUICAO LTDA ME;sim
19931;JOSE VALDINEI CARVALHO QUEIROZ ME;sim
20527;EUDES FERRAZ DA CRUZ & CIA LTDA ME;sim
20487;RIO LARGO ADMINISTRACAO SA;sim
20472;A F DOMINGUES REPRESENTACAO COMERCIAL ME;sim
20498;SINVAL COSTA REPRESENTACOES LTDA ME;sim
20317;PENTAGGONO INDUSTRIAL EXPORTADORA EPP LTDA;sim
20627;MARCELO DE MELO;sim
20290;ANTONIO SEDANO ME;sim
19891;AMACOM COMERCIO EXTERIOR LTDA;sim
20029;L M L EXPORTACAO DE CAFE LTDA;nao
20174;K C M FERREIRA ME;sim
20145;PAULO ROBERTO DE PAIVA BARBOSA ME;sim
20118;COMERCIO DE TECIDOS LEON LTDA ME;nao
19469;SILVIA KUDLA MACHADO;sim
20101;DARCI OSMAR VEIGA ME;sim
19868;R & A REPRESENTACOES COMERCIAIS LTDA ME;sim
20162;ENGEAG ENGENHARIA E CONSTRUCOES LTDA ME;sim
20189;PARIS REPRESENTAOES LTDA ME;nao
20183;A C VARSONE REPRESENTACOES LTDA;sim
20166;HENRIQUE CAMARGO REPRESENTACOES SOCIEDADE CIVIL LTDA ME;sim
20046;COMERCIAL DE ALCOOL E AGUARDENTE SERGIPANA LTDA ME;sim
20623;COMERCIAL KN EPP LTDA;sim
20083;DURVAL BORGES DE AGUIAR ME;sim
20060;SCHLUMBERGER SERVICOS DE PETROLEO LTDA;nao
20048;GR COMERCIO DE SEMENTES EIRELI EPP;sim
7635;MARCIA SOARES DE LIMA SANTANA ME;sim
20055;FHEL COMERCIO DE MATERIAIS PARA CONSTRUCAO EPP LTDA;sim
20618;MARJOLIAO REPRESENTACAO COMERCIAL LTDA ME;sim
20071;VARGAS GRANITOS LTDA ME;nao
20093;FAFER COMERCIO E REPRESENTACOES LTDA ME;sim
20085;RENOV ALUGUEL DE EQUIPAMENTOS HOSPITALARES LTDA;sim
20079;S L PASCHOIM TRANSPORTES E COMERCIO DE SUCATAS LTDA ME;sim
20098;LOGIKA DISTRIBUIDORA DE COSMETICOS LTDA;nao
20261;ADMIC COMERCIO DE PECAS E MONTAGENS INDUSTRIAIS EPP LTDA;sim
19865;R ROSEANE PESSOA ME;sim
20265;C SANTOS REPRESENTACOES COMERCIAIS E EMPREENDIMENTOS EPP LTDA;sim
20294;PROTOP EQUIPAMENTOS INDUSTRIAIS EPP LTDA;sim
20308;REISPLAST INDUSTRIA E COMERCIO DE POLIMEROS LTDA;sim
20300;PAULO AULER REPRESENTACOES LTDA ME SC;sim
19853;K R GONCALVES PECAS PARA MOTOS ME;sim
19850;FRANCISCO ALVES DE OLIVEIRA ME;nao
19846;SEVERINO DOMINGOS SANTOS DA SILVA ELETRICA DE AUTOS ME;sim
